@ HyperIMU -ianovir - 2018
@ Date:Wed Feb 19 13:14:20 GMT+03:00 2020, Sampling Rate:50ms

timestamp,accelerometer_lsm6ds3_c.x,accelerometer_lsm6ds3_c.y,accelerometer_lsm6ds3_c.z,akm_akm09918.x,akm_akm09918.y,akm_akm09918.z,orientation.x,orientation.y,orientation.z,light_ltr578.x,light_ltr578.y,light_ltr578.z,proximity_ltr578.x,proximity_ltr578.y,proximity_ltr578.z,gyroscope_lsm6ds3_c.x,gyroscope_lsm6ds3_c.y,gyroscope_lsm6ds3_c.z,gravity.x,gravity.y,gravity.z,linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z,HALL_sensor.x,HALL_sensor.y,HALL_sensor.z,uncalibrated_Magnetic_Field.x,uncalibrated_Magnetic_Field.y,uncalibrated_Magnetic_Field.z,game_Rotation_Vector.x,game_Rotation_Vector.y,game_Rotation_Vector.z,uncalibrated_Gyroscope.x,uncalibrated_Gyroscope.y,uncalibrated_Gyroscope.z,significant_Motion.x,significant_Motion.y,significant_Motion.z,step_counter.x,step_counter.y,step_counter.z,geomagnetic_Rotation_Vector.x,geomagnetic_Rotation_Vector.y,geomagnetic_Rotation_Vector.z,phonecall_sensor.x,phonecall_sensor.y,phonecall_sensor.z,RPC_sensor.x,RPC_sensor.y,RPC_sensor.z,drop_sensor.x,drop_sensor.y,drop_sensor.z
1582107291346,-0.9606591,-0.16299726,9.61655,-14.5625,-8.4375,-42.1875,118.729996,0.84,-5.66,1417.0,1727.0,6824.0,5.0,52.0,0.0,-1.9198621E-4,8.726646E-5,-4.886922E-4,-0.9676,-0.1437,9.7577,0.0164,-0.0033,-0.15699999,0.038753,0.031499,-0.85917,0.0,0.0,0.0,-37.0625,36.875,-40.375,0.001678,0.050255,-0.185426,0.0015009831,-0.004956735,-0.0032986724,0.0,0.0,0.0,182935.0,0.0,0.0,0.037814,0.032769,-0.846892,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291396,-0.95440537,-0.15200308,9.629201,-15.125,-8.1875,-42.375,118.729996,0.84,-5.66,1421.0,1733.0,6849.0,5.0,52.0,0.0,-3.1415926E-4,8.5521134E-4,-8.726646E-5,-0.96739995,-0.1437,9.7577,0.016099999,-0.0033,-0.1374,0.038743,0.031489998,-0.859182,0.0,0.0,0.0,-37.625,37.125,-40.5625,0.001673,0.050241,-0.185416,0.0013788101,-0.0042062434,-0.0028972465,0.0,0.0,0.0,182935.0,0.0,0.0,0.037714,0.033051,-0.842559,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291446,-0.95800626,-0.14087483,9.621147,-15.0,-8.5,-42.4375,118.729996,0.84,-5.66,1421.0,1733.0,6849.0,5.0,52.0,0.0,6.806784E-4,1.7453292E-5,2.0943952E-4,-0.9675,-0.1437,9.7577,0.0163,-0.0033,-0.1472,0.038753,0.031492,-0.85919,0.0,0.0,0.0,-37.5,36.8125,-40.625,0.001678,0.050251,-0.185425,0.002391101,-0.0050440016,-0.0025830872,0.0,0.0,0.0,182935.0,0.0,0.0,0.037876,0.033276,-0.844685,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291497,-0.9769109,-0.16142665,9.638223,-14.625,-8.75,-42.3125,118.729996,0.84,-5.66,1425.0,1737.0,6868.0,5.0,52.0,0.0,3.4906584E-4,4.5378561E-4,1.3962634E-4,-0.96739995,-0.1435,9.7577,0.016099999,0.0063,-0.1472,0.038746,0.031485,-0.859184,0.0,0.0,0.0,-37.125,36.5625,-40.5,0.001687,0.050241,-0.185414,0.002042035,-0.004607669,-0.0026529005,0.0,0.0,0.0,182935.0,0.0,0.0,0.038269,0.0327,-0.847855,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291547,-0.9648633,-0.1460846,9.617422,-14.625,-8.875,-42.0,118.729996,0.84,-5.66,1425.0,1737.0,6868.0,5.0,52.0,0.0,3.1415926E-4,2.443461E-4,-6.457718E-4,-0.9676,-0.1434,9.7577,0.0064999997,0.0061,-0.1374,0.038762,0.031489998,-0.859176,0.0,0.0,0.0,-37.125,36.4375,-40.1875,0.0017,0.05025,-0.185423,0.002024582,-0.0048171086,-0.0034557518,0.0,0.0,0.0,182935.0,0.0,0.0,0.038374,0.032418,-0.849954,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291598,-0.9561963,-0.14943649,9.616043,-14.625,-8.5625,-41.875,118.71999,0.84,-5.66,1425.0,1737.0,6868.0,5.0,52.0,0.0,3.8397242E-4,-3.4906584E-4,3.1415926E-4,-0.9677,-0.1432,9.7577,0.0067,0.0058999998,-0.1374,0.038769,0.031482,-0.859161,0.0,0.0,0.0,-37.125,36.75,-40.0625,0.001708,0.050253,-0.185423,0.002094395,-0.005410521,-0.0024958209,0.0,0.0,0.0,182935.0,0.0,0.0,0.038537,0.032498,-0.848054,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291650,-0.9518484,-0.14822024,9.611456,-14.875,-8.4375,-42.0,118.71999,0.84,-5.66,1425.0,1737.0,6868.0,5.0,52.0,0.0,-5.7595863E-4,1.2217305E-4,-8.901179E-4,-0.9676,-0.1431,9.7577,0.036,0.0058,-0.15699999,0.038769,0.031474,-0.859161,0.0,0.0,0.0,-37.375,36.875,-40.1875,0.001713,0.050245,-0.185414,0.0011170107,-0.004939282,-0.003700098,0.0,0.0,0.0,182935.0,0.0,0.0,0.03779,0.032556,-0.846522,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291700,-0.9558802,-0.15941553,9.619682,-14.6875,-8.5,-42.1875,118.729996,0.84,-5.66,1425.0,1737.0,6868.0,5.0,52.0,0.0,-9.250245E-4,-3.3161257E-4,-1.7453292E-5,-0.9675,-0.1434,9.7577,0.0162,-0.0036,-0.1374,0.038754,0.031483,-0.859174,0.0,0.0,0.0,-37.1875,36.8125,-40.375,0.001695,0.050239,-0.185403,7.6794485E-4,-0.005410521,-0.0028274334,0.0,0.0,0.0,182935.0,0.0,0.0,0.037834,0.03288,-0.848051,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291752,-0.9643366,-0.14597927,9.619701,-14.75,-8.375,-41.9375,118.729996,0.84,-5.66,1426.0,1738.0,6868.0,5.0,52.0,0.0,-3.4906584E-4,-3.3161257E-4,-3.8397242E-4,-0.9673,-0.1437,9.7577,0.016099999,-0.0033,-0.1374,0.03874,0.031492,-0.859192,0.0,0.0,0.0,-37.25,36.9375,-40.125,0.001678,0.050233,-0.185398,0.0013264503,-0.005410521,-0.0031939526,0.0,0.0,0.0,182935.0,0.0,0.0,0.03794,0.033009,-0.847419,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291802,-0.9570486,-0.15877388,9.616914,-14.4375,-8.3125,-41.875,118.729996,0.84,-5.65,1426.0,1738.0,6868.0,5.0,52.0,0.0,-2.2689281E-4,8.901179E-4,-4.363323E-4,-0.96709996,-0.1434,9.7577,0.0158,0.0061,-0.1472,0.038737,0.031471,-0.859181,0.0,0.0,0.0,-36.9375,37.0,-40.0625,0.001695,0.050216,-0.185388,0.0014660766,-0.004171337,-0.0032463125,0.0,0.0,0.0,182935.0,0.0,0.0,0.037876,0.032716,-0.844462,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291853,-0.96531343,-0.15651375,9.616244,-14.375,-8.8125,-42.375,118.729996,0.84,-5.66,1426.0,1738.0,6868.0,5.0,52.0,0.0,-0.0016755161,-1.3962634E-4,1.2217305E-4,-0.96709996,-0.1436,9.7577,0.006,-0.0033999998,-0.1472,0.038732,0.03148,-0.859193,0.0,0.0,0.0,-36.875,36.5,-40.5625,0.001682,0.05022,-0.185395,0.0,-0.0052010813,-0.002687807,0.0,0.0,0.0,182935.0,0.0,0.0,0.038239,0.032857,-0.84845,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291905,-0.9522315,-0.16047855,9.61293,-14.4375,-8.9375,-42.1875,118.71999,0.83,-5.66,1425.0,1737.0,6867.0,5.0,52.0,0.0,-7.853982E-4,-6.6322513E-4,-1.7453292E-5,-0.9672,-0.14289999,9.7577,0.0061999997,0.0154,-0.1472,0.038757,0.031453,-0.859167,0.0,0.0,0.0,-36.9375,36.375,-40.375,0.001722,0.050221,-0.185375,9.0757123E-4,-0.005742133,-0.0028274334,0.0,0.0,0.0,182935.0,0.0,0.0,0.038797,0.03173,-0.854319,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107291955,-0.9630724,-0.14422671,9.603105,-14.625,-8.1875,-42.1875,118.71999,0.83,-5.65,1425.0,1737.0,6867.0,5.0,52.0,0.0,-8.0285146E-4,3.4906585E-5,-5.061455E-4,-0.96699995,-0.1427,9.7578,0.0157,0.0055,-0.1472,0.038749,0.031442,-0.859166,0.0,0.0,0.0,-37.125,37.125,-40.375,0.001726,0.050204,-0.185362,8.901179E-4,-0.005026548,-0.0033161256,0.0,0.0,0.0,182935.0,0.0,0.0,0.038035,0.032458,-0.847793,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292012,-0.95769024,-0.16263333,9.607922,-14.4375,-8.5,-42.4375,118.71999,0.84,-5.66,1422.0,1734.0,6853.0,5.0,52.0,0.0,6.981317E-5,-2.9670598E-4,-3.6651915E-4,-0.9672,-0.14299999,9.7577,0.015899999,-0.0039999997,-0.15699999,0.03875,0.031459,-0.859167,0.0,0.0,0.0,-36.9375,36.8125,-40.625,0.001713,0.050218,-0.185376,0.0017802358,-0.005375614,-0.0031764992,0.0,0.0,0.0,182935.0,0.0,0.0,0.037956,0.033183,-0.843908,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292049,-0.95773816,-0.16456784,9.620889,-14.3125,-8.5,-42.5625,118.71999,0.84,-5.66,1422.0,1734.0,6853.0,5.0,52.0,0.0,-0.0012915436,-4.363323E-4,1.5707963E-4,-0.9675,-0.1432,9.7577,-0.0032,-0.0037999998,-0.15699999,0.038762,0.031474,-0.859164,0.0,0.0,0.0,-36.8125,36.8125,-40.75,0.001713,0.050242,-0.185397,0.001012291,-0.004956735,-0.003228859,0.0,0.0,0.0,182935.0,0.0,0.0,0.038284,0.033142,-0.847201,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292108,-0.9666637,-0.16109146,9.614788,-13.9375,-8.5,-42.5625,118.71999,0.83,-5.66,1422.0,1734.0,6852.0,5.0,52.0,0.0,-3.4906584E-4,5.410521E-4,-5.2359875E-4,-0.96779996,-0.14299999,9.7577,0.0166,0.0056999996,-0.15699999,0.03878,0.031476,-0.859143,0.0,0.0,0.0,-36.375,36.75,-40.8125,0.001726,0.05026,-0.185385,0.0013439035,-0.0045204028,-0.0033335788,0.0,0.0,0.0,182935.0,0.0,0.0,0.038686,0.032563,-0.850418,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292158,-0.94563305,-0.14832558,9.620315,-14.0625,-8.5625,-42.5625,118.71999,0.83,-5.66,1422.0,1734.0,6852.0,5.0,52.0,0.0,2.6179937E-4,4.886922E-4,-6.806784E-4,-0.9676,-0.14289999,9.7577,0.0164,-0.0139,-0.1472,0.038773,0.031465,-0.859147,0.0,0.0,0.0,-36.5625,36.75,-40.75,0.001726,0.050246,-0.185368,0.001972222,-0.0045727626,-0.0034906585,0.0,0.0,0.0,182935.0,0.0,0.0,0.038151998,0.03254,-0.850866,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292211,-0.96660626,-0.15408124,9.606121,-14.5,-8.5,-42.375,118.71999,0.83,-5.66,1422.0,1734.0,6852.0,5.0,52.0,0.0,-2.6179937E-4,-8.3775807E-4,8.726646E-5,-0.9676,-0.1428,9.7577,0.0064999997,0.0056,-0.15699999,0.038773,0.031463,-0.859154,0.0,0.0,0.0,-37.0,36.8125,-40.5625,0.001734,0.050245,-0.185372,0.00143117,-0.0059166662,-0.0027052604,0.0,0.0,0.0,182935.0,0.0,0.0,0.037995,0.032497,-0.848251,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292263,-0.963331,-0.14500242,9.6165695,-14.875,-8.5,-42.4375,118.71999,0.83,-5.66,1422.0,1734.0,6851.0,5.0,52.0,0.0,-8.726646E-4,-1.0471976E-4,3.8397242E-4,-0.96739995,-0.1428,9.7577,0.0064,-0.0042,-0.15699999,0.038767,0.031457,-0.859164,0.0,0.0,0.0,-37.375,36.8125,-40.625,0.00173,0.050237,-0.18538,8.0285146E-4,-0.005183628,-0.0024260078,0.0,0.0,0.0,182935.0,0.0,0.0,0.037909,0.032933,-0.844877,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292314,-0.9721129,-0.14797124,9.621578,-14.75,-8.5,-42.375,118.71999,0.84,-5.66,1422.0,1734.0,6851.0,5.0,52.0,0.0,-4.886922E-4,-3.4906584E-4,-0.0010646508,-0.96739995,-0.1431,9.7577,0.016099999,0.0156,-0.15699999,0.038757,0.031469,-0.859168,0.0,0.0,0.0,-37.25,36.8125,-40.5625,0.001717,0.050239,-0.18538,0.0012042772,-0.005427974,-0.0038920841,0.0,0.0,0.0,182935.0,0.0,0.0,0.037985,0.033017,-0.845605,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292364,-0.95873415,-0.15642756,9.616685,-14.75,-8.625,-42.4375,118.71999,0.84,-5.66,1421.0,1733.0,6848.0,5.0,52.0,0.0,-3.3161257E-4,-3.6651915E-4,-2.9670598E-4,-0.9676,-0.1432,9.7577,0.0064999997,-0.0037999998,-0.15699999,0.038762,0.031479,-0.859165,0.0,0.0,0.0,-37.25,36.6875,-40.625,0.001708,0.050254,-0.185394,0.0013613568,-0.0054454273,-0.003106686,0.0,0.0,0.0,182935.0,0.0,0.0,0.038236,0.033024,-0.846944,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292414,-0.96092725,-0.15297991,9.622277,-15.125,-8.6875,-42.25,118.729996,0.84,-5.66,1421.0,1733.0,6848.0,5.0,52.0,0.0,-5.5850536E-4,6.981317E-5,-4.0142573E-4,-0.9676,-0.1434,9.7577,0.0064999997,-0.0036,-0.15699999,0.038759,0.031486,-0.859173,0.0,0.0,0.0,-37.625,36.625,-40.4375,0.0017,0.050254,-0.185398,0.001134464,-0.0049741883,-0.003228859,0.0,0.0,0.0,182935.0,0.0,0.0,0.037993,0.032874,-0.84695697,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292464,-0.96580184,-0.15931976,9.612825,-15.25,-8.6875,-42.375,118.729996,0.84,-5.66,1421.0,1733.0,6852.0,5.0,52.0,0.0,-0.0010471975,-5.061455E-4,-0.0015184365,-0.9673,-0.1435,9.7577,0.016099999,-0.0034999999,-0.16679999,0.038747,0.031482,-0.859176,0.0,0.0,0.0,-37.75,36.625,-40.5625,0.001695,0.050241,-0.185394,6.457718E-4,-0.0055676005,-0.0043458696,0.0,0.0,0.0,182935.0,0.0,0.0,0.03794,0.032764,-0.846602,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292515,-0.97060937,-0.15775874,9.6033535,-14.8125,-8.5625,-42.375,118.729996,0.84,-5.66,1421.0,1733.0,6852.0,5.0,52.0,0.0,-0.001134464,2.9670598E-4,3.1415926E-4,-0.96739995,-0.1435,9.7577,0.016099999,0.0061999997,-0.15699999,0.038746,0.031485,-0.859177,0.0,0.0,0.0,-37.3125,36.75,-40.5625,0.001695,0.050243,-0.185402,5.5850536E-4,-0.0047647487,-0.0024783674,0.0,0.0,0.0,182935.0,0.0,0.0,0.038062,0.032794,-0.845999,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292565,-0.9605441,-0.14686033,9.618035,-14.9375,-8.8125,-42.125,118.729996,0.84,-5.66,1421.0,1733.0,6852.0,5.0,52.0,0.0,-6.806784E-4,-5.9341197E-4,0.0010471975,-0.9672,-0.14379999,9.7577,0.025799999,0.0064999997,-0.1472,0.038732998,0.031491,-0.859183,0.0,0.0,0.0,-37.4375,36.5,-40.3125,0.001682,0.05024,-0.185399,9.948377E-4,-0.0056723203,-0.0017627826,0.0,0.0,0.0,182935.0,0.0,0.0,0.038165,0.032808,-0.8485,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292617,-0.96750647,-0.15939638,9.607338,-14.75,-8.9375,-42.0625,118.729996,0.84,-5.66,1435.0,1749.0,6912.0,5.0,52.0,0.0,-7.853982E-4,1.7453292E-5,8.726646E-5,-0.9673,-0.14379999,9.7577,0.0061999997,0.0163,-0.1472,0.038735,0.031495,-0.859177,0.0,0.0,0.0,-37.25,36.375,-40.25,0.001682,0.050243,-0.185403,9.0757123E-4,-0.0050440016,-0.0027052604,0.0,0.0,0.0,182935.0,0.0,0.0,0.038176,0.032616,-0.848208,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292667,-0.9717107,-0.15743312,9.609034,-14.8125,-8.9375,-42.125,118.729996,0.84,-5.66,1435.0,1749.0,6912.0,5.0,52.0,0.0,-1.3962634E-4,-2.0943952E-4,1.0471976E-4,-0.9673,-0.1441,9.7577,0.0061999997,0.0067999996,-0.16679999,0.038727,0.031509,-0.859178,0.0,0.0,0.0,-37.3125,36.375,-40.3125,0.00166,0.050247,-0.185397,0.001553343,-0.0052883476,-0.002687807,0.0,0.0,0.0,182935.0,0.0,0.0,0.038164,0.032721,-0.849346,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292719,-0.9613869,-0.14743493,9.613467,-14.6875,-8.5625,-42.4375,118.729996,0.84,-5.65,1447.0,1765.0,6973.0,5.0,52.0,0.0,-4.363323E-4,-9.773844E-4,2.6179937E-4,-0.96709996,-0.1441,9.7577,0.0354,-0.0029,-0.1472,0.03872,0.031502,-0.859185,0.0,0.0,0.0,-37.1875,36.75,-40.625,0.001664,0.050236,-0.185385,0.001256637,-0.0060562924,-0.0025307273,0.0,0.0,0.0,182935.0,0.0,0.0,0.03788,0.032346,-0.848994,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292769,-0.9524996,-0.15270218,9.60864,-14.25,-8.4375,-42.4375,118.729996,0.84,-5.65,1447.0,1765.0,6973.0,5.0,52.0,0.0,-2.7925268E-4,-4.712389E-4,3.8397242E-4,-0.96709996,-0.1441,9.7577,0.0256,-0.0029,-0.1472,0.03872,0.031502,-0.859181,0.0,0.0,0.0,-36.75,36.875,-40.625,0.001669,0.050232,-0.185374,0.0013962634,-0.005550147,-0.0024085543,0.0,0.0,0.0,182935.0,0.0,0.0,0.038275998,0.032649,-0.848466,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292821,-0.97110736,-0.16103402,9.599896,-14.5,-8.875,-42.1875,118.729996,0.84,-5.65,1456.0,1775.0,7010.0,5.0,52.0,0.0,1.3962634E-4,4.1887903E-4,4.1887903E-4,-0.9668,-0.1442,9.7578,0.0155,-0.0028,-0.1472,0.038703,0.031499,-0.859191,0.0,0.0,0.0,-37.0,36.4375,-40.375,0.001651,0.050212,-0.185359,0.0018325957,-0.004642576,-0.002391101,0.0,0.0,0.0,182935.0,0.0,0.0,0.038068,0.032408,-0.85269797,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292871,-0.9686653,-0.14958014,9.604005,-15.0,-8.75,-41.9375,118.729996,0.84,-5.65,1456.0,1775.0,7010.0,5.0,52.0,0.0,-5.7595863E-4,-5.410521E-4,7.5049157E-4,-0.9669,-0.1445,9.7577,0.0058,-0.012399999,-0.1472,0.038701,0.031512,-0.859189,0.0,0.0,0.0,-37.5,36.5625,-40.125,0.001642,0.050219,-0.18536,0.0011170107,-0.0056199604,-0.0020594886,0.0,0.0,0.0,182935.0,0.0,0.0,0.038249,0.032931,-0.850988,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292922,-0.96772677,-0.14450444,9.611112,-14.875,-8.1875,-41.875,118.729996,0.84999996,-5.65,1456.0,1775.0,7010.0,5.0,52.0,0.0,5.2359875E-4,-2.2689281E-4,6.981317E-5,-0.9668,-0.14469999,9.7577,0.0156,-0.0023,-0.15699999,0.038698,0.031527,-0.859188,0.0,0.0,0.0,-37.375,37.125,-40.0625,0.0016279999,0.050225,-0.185357,0.0022165682,-0.0052883476,-0.0027401668,0.0,0.0,0.0,182935.0,0.0,0.0,0.037885,0.033333,-0.843262,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107292974,-0.97392297,-0.1468699,9.625696,-15.0,-8.4375,-42.75,118.729996,0.84,-5.65,1451.0,1769.0,6989.0,5.0,52.0,0.0,-0.0011868239,-2.9670598E-4,-1.9198621E-4,-0.9668,-0.14459999,9.7577,0.0156,0.0072999997,-0.1374,0.038696,0.031517,-0.859178,0.0,0.0,0.0,-37.5,36.875,-40.9375,0.001633,0.05022,-0.185345,5.061455E-4,-0.005375614,-0.0030019663,0.0,0.0,0.0,182935.0,0.0,0.0,0.037723,0.03282,-0.842718,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293024,-0.96343637,-0.14140154,9.610863,-14.875,-8.75,-42.8125,118.729996,0.84,-5.65,1451.0,1769.0,6989.0,5.0,52.0,0.0,-1.0471976E-4,-4.363323E-4,-8.3775807E-4,-0.9669,-0.14459999,9.7577,0.0058999998,-0.0023999999,-0.1472,0.038699,0.031522,-0.859181,0.0,0.0,0.0,-37.375,36.5625,-41.0,0.001633,0.050223,-0.185333,0.0015882496,-0.005497787,-0.0036477381,0.0,0.0,0.0,182935.0,0.0,0.0,0.038094,0.033002,-0.847336,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293079,-0.9480847,-0.1395628,9.633253,-14.4375,-8.625,-42.5625,118.729996,0.84,-5.65,1450.0,1767.0,6979.0,5.0,52.0,0.0,-4.0142573E-4,2.7925268E-4,5.5850536E-4,-0.96709996,-0.14459999,9.7577,0.0158,-0.0023999999,-0.1472,0.038706,0.031524,-0.859174,0.0,0.0,0.0,-36.9375,36.6875,-40.75,0.001642,0.050233,-0.185351,0.0012915436,-0.004782202,-0.0022514747,0.0,0.0,0.0,182935.0,0.0,0.0,0.038328,0.032715,-0.849158,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293128,-0.95499915,-0.14842136,9.623877,-14.5625,-8.8125,-42.4375,118.729996,0.84,-5.65,1450.0,1767.0,6979.0,5.0,52.0,0.0,-4.363323E-4,-3.8397242E-4,5.235988E-5,-0.96709996,-0.1445,9.7577,0.0158,-0.0123,-0.1472,0.038709,0.031521,-0.859189,0.0,0.0,0.0,-37.0625,36.5,-40.625,0.001646,0.050236,-0.185344,0.001256637,-0.0054454273,-0.0027576203,0.0,0.0,0.0,182935.0,0.0,0.0,0.038025,0.032456,-0.851862,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293178,-0.9572976,-0.16195339,9.622268,-15.1875,-8.625,-42.0,118.729996,0.84,-5.65,1453.0,1771.0,6994.0,5.0,52.0,0.0,-6.806784E-4,1.0471976E-4,-4.1887903E-4,-0.96699995,-0.1445,9.7577,0.0158,-0.0025,-0.1472,0.038707,0.031519,-0.859192,0.0,0.0,0.0,-37.6875,36.6875,-40.1875,0.001637,0.050231,-0.185331,0.001012291,-0.004939282,-0.003228859,0.0,0.0,0.0,182935.0,0.0,0.0,0.037916,0.032778,-0.848391,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293227,-0.9627085,-0.15260641,9.618878,-15.0625,-8.625,-41.8125,118.729996,0.84,-5.65,1453.0,1771.0,6994.0,5.0,52.0,0.0,-0.0015358897,3.1415926E-4,4.0142573E-4,-0.96699995,-0.1445,9.7577,0.0256,-0.0025,-0.1472,0.038706,0.03152,-0.859192,0.0,0.0,0.0,-37.5625,36.6875,-40.0,0.001642,0.050232,-0.185317,1.5707963E-4,-0.0047472958,-0.002391101,0.0,0.0,0.0,182935.0,0.0,0.0,0.037754,0.032911,-0.845174,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293280,-0.97090626,-0.1547995,9.623686,-14.75,-8.625,-41.9375,118.729996,0.84,-5.65,1453.0,1771.0,6994.0,5.0,52.0,0.0,3.3161257E-4,3.4906584E-4,7.330383E-4,-0.96699995,-0.1444,9.7577,0.0157,0.0071,-0.1374,0.038709,0.031512,-0.859191,0.0,0.0,0.0,-37.25,36.6875,-40.125,0.001642,0.05023,-0.185319,0.002042035,-0.004712389,-0.0020594886,0.0,0.0,0.0,182935.0,0.0,0.0,0.038098,0.032779,-0.84621197,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293330,-0.96540916,-0.15433982,9.622976,-14.4375,-8.9375,-42.125,118.729996,0.84,-5.65,1456.0,1776.0,7009.0,5.0,52.0,0.0,-0.0011693706,-6.981317E-5,-0.0015358897,-0.9669,-0.1445,9.7577,0.0255,-0.0025,-0.15699999,0.038702,0.031516,-0.8592,0.0,0.0,0.0,-36.9375,36.375,-40.3125,0.001637,0.050226,-0.185311,5.061455E-4,-0.005131268,-0.0043458696,0.0,0.0,0.0,182935.0,0.0,0.0,0.038096,0.032637,-0.85175997,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293382,-0.96133906,-0.15549861,9.615306,-14.5625,-9.1875,-41.9375,118.729996,0.84,-5.65,1456.0,1776.0,7009.0,5.0,52.0,0.0,-0.001256637,3.1415926E-4,2.7925268E-4,-0.96699995,-0.14469999,9.7577,0.006,-0.0023,-0.1472,0.038704,0.031525,-0.859205,0.0,0.0,0.0,-37.0625,36.125,-40.125,0.0016279999,0.050235,-0.185329,4.363323E-4,-0.0047298423,-0.002513274,0.0,0.0,0.0,182935.0,0.0,0.0,0.038509,0.032533,-0.853841,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293432,-0.96480584,-0.14938861,9.618083,-14.75,-9.125,-42.0,118.729996,0.84,-5.65,1453.0,1772.0,7003.0,5.0,52.0,0.0,-1.2217305E-4,6.283185E-4,3.6651915E-4,-0.9669,-0.14459999,9.7577,0.0157,-0.0023999999,-0.15699999,0.0387,0.031519,-0.859201,0.0,0.0,0.0,-37.25,36.1875,-40.1875,0.001633,0.050227,-0.185314,0.0015707964,-0.0044331364,-0.0024260078,0.0,0.0,0.0,182935.0,0.0,0.0,0.038392,0.032249,-0.853764,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107293484,-0.9611475,-0.15252022,9.617049,-14.375,-8.625,-42.25,118.729996,0.84,-5.65,1453.0,1772.0,7003.0,5.0,52.0,0.0,-5.235988E-5,2.443461E-4,6.981317E-5,-0.9668,-0.1444,9.7578,0.0156,-0.0026,-0.1472,0.0387,0.03151,-0.859191,0.0,0.0,0.0,-36.875,36.6875,-40.4375,0.001642,0.050212,-0.1853,0.0016406095,-0.0048171086,-0.0027401668,0.0,0.0,0.0,182935.0,0.0,0.0,0.038086,0.032353,-0.848992,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
